timestamp,amount,mule_latitude,mule_longitude,atm_latitude,atm_longitude,distance_to_atm_km,transaction_velocity,historical_hotspot_score,cashout_atm_label,hour,day,day_of_week,spatial_hotspot_score,month,victim_city_Delhi NCR,victim_city_Hyderabad,victim_city_Jammu,victim_city_Jamtara,victim_city_Kolkata,victim_city_Mewat Nuh,victim_city_Mumbai
2026-08-06 22:43:44,103501.38,28.619228,77.250365,28.626467,77.228097,2.314,2.13,0.6389,1,22,6,3,0.17351992771157193,8,True,False,False,False,False,False,False
2026-08-22 22:24:45,62733.46,19.166617,72.870769,19.147541,72.826939,5.06,2.17,0.5569,0,22,22,5,0.11037725492415833,8,False,False,False,False,False,False,True
2026-08-22 12:26:31,99402.34,17.353381,78.453698,17.355963,78.469342,1.682,0.25,0.142,0,12,22,5,0.07897026974872265,8,False,True,False,False,False,False,False
2026-07-27 23:36:00,65815.87,22.564237,88.376165,22.566635,88.372698,0.444,4.18,0.4986,1,23,27,0,0.03563820515611256,7,False,False,False,False,True,False,False
2026-08-25 03:19:29,20941.71,13.014254,77.571545,13.011308,77.568259,0.483,3.0,0.1787,1,3,25,1,0.09686397106661818,8,False,False,False,False,False,False,False
2026-08-15 03:28:15,251741.41,28.649785,77.150194,28.620742,77.117262,4.548,4.08,0.315,0,3,15,5,0.1742229961593285,8,True,False,False,False,False,False,False
2026-08-26 08:22:20,39087.52,28.634004,77.150334,28.634966,77.150222,0.107,2.19,0.2479,1,8,26,2,0.17382751502110913,8,True,False,False,False,False,False,False
2026-07-30 19:00:37,16684.58,12.937117,77.530313,12.948195,77.528139,1.252,7.06,0.2657,1,19,30,3,0.0963512738219567,7,False,False,False,False,False,False,False
2026-08-09 16:30:25,46937.67,22.586893,88.360272,22.551176,88.319148,5.786,4.68,0.3514,0,16,9,6,0.03549045264977977,8,False,False,False,False,True,False,False
2026-08-16 11:21:30,78404.41,28.731734,77.245453,28.752981,77.222032,3.28,0.3,0.2797,0,11,16,6,0.15971181122190142,8,True,False,False,False,False,False,False
2026-08-11 10:21:53,29858.87,32.773615,74.84616,32.776536,74.869391,2.192,0.35,0.2952,0,10,11,1,0.05008181214926812,8,False,False,True,False,False,False,False
2026-08-24 13:21:50,41458.58,28.642943,77.186086,28.637058,77.187131,0.661,5.14,0.3306,1,13,24,0,0.17368369645439471,8,True,False,False,False,False,False,False
2026-07-30 11:40:00,29649.6,28.749464,77.13006,28.729781,77.109359,2.972,1.24,0.5733,0,11,30,3,0.16211759587073013,7,True,False,False,False,False,False,False
2026-08-25 15:17:00,13015.77,28.659325,77.178392,28.638302,77.204326,3.439,1.66,0.6507,0,15,25,1,0.1732827942450651,8,True,False,False,False,False,False,False
2026-08-10 10:10:48,10894.28,12.996202,77.576318,12.995529,77.555866,2.213,5.23,0.2999,0,10,10,0,0.09690231993275356,8,False,False,False,False,False,False,False
2026-08-16 11:17:28,5749.69,28.602747,77.149598,28.595821,77.154556,0.908,2.12,0.6367,1,11,16,6,0.17686569735134872,8,True,False,False,False,False,False,False
2026-08-04 22:12:40,142888.81,28.595233,77.201189,28.594073,77.197055,0.423,1.89,0.1996,1,22,4,1,0.17673325639422263,8,True,False,False,False,False,False,False
2026-08-15 17:40:03,21041.27,28.058773,77.049679,28.038119,77.046731,2.311,0.83,0.6444,0,17,15,5,0.1326181807591201,8,False,False,False,False,False,True,False
2026-08-05 23:10:22,1000.0,28.611071,77.168104,28.61884,77.201042,3.324,2.33,0.5864,0,23,5,2,0.17493445316355402,8,True,False,False,False,False,False,False
2026-08-01 11:20:19,41613.77,28.591349,77.13507,28.616764,77.126285,2.948,1.7,0.217,0,11,1,5,0.17482641708072755,8,True,False,False,False,False,False,False
2026-08-17 22:29:47,40676.66,12.965397,77.544251,12.963253,77.549282,0.594,0.81,0.7155,1,22,17,0,0.09689895488958454,8,False,False,False,False,False,False,False
2026-08-13 01:34:54,3452.23,32.736665,74.772862,32.760093,74.790633,3.085,1.92,0.3424,0,1,13,3,0.04980757800722854,8,False,False,True,False,False,False,False
2026-08-18 22:58:06,10768.32,12.949475,77.576878,12.961274,77.580854,1.378,3.7,0.3115,1,22,18,1,0.09726142825407201,8,False,False,False,False,False,False,False
2026-08-21 08:01:06,10260.76,19.113835,72.868921,19.129991,72.86782,1.797,0.93,0.5064,0,8,21,4,0.11141258434404318,8,False,False,False,False,False,False,True
2026-08-05 18:01:19,11890.62,28.606631,77.200812,28.587612,77.210941,2.33,6.2,0.3378,0,18,5,2,0.1767729643792362,8,True,False,False,False,False,False,False
2026-08-13 14:10:38,102135.28,19.05694,72.93389,19.055575,72.935266,0.209,11.25,0.2418,1,14,13,3,0.11125765075450766,8,False,False,False,False,False,False,True
2026-08-12 15:40:44,22839.22,19.105871,72.846017,19.106546,72.843731,0.251,1.62,0.4547,0,15,12,2,0.11161103076704512,8,False,False,False,False,False,False,True
2026-08-06 12:25:04,16815.25,32.730857,74.784641,32.756927,74.766725,3.343,6.45,0.0766,0,12,6,3,0.04946148839699452,8,False,False,True,False,False,False,False
2026-07-30 13:44:48,92469.02,12.927794,77.584663,12.929848,77.581031,0.454,4.86,0.4183,1,13,30,3,0.09695515531520103,7,False,False,False,False,False,False,False
2026-08-02 17:21:34,46392.01,19.016392,72.88193,19.013898,72.877296,0.56,0.92,0.5451,1,17,2,6,0.1112157727932696,8,False,False,False,False,False,False,True
2026-07-30 07:49:49,3963.66,17.369086,78.480932,17.374736,78.482283,0.643,1.78,0.7091,1,7,30,3,0.07913201169563416,7,False,True,False,False,False,False,False
2026-08-24 04:27:24,13652.99,13.035802,77.687481,13.04137,77.698014,1.296,1.85,0.3733,0,4,24,0,0.09437122403305719,8,False,False,False,False,False,False,False
2026-08-02 20:37:40,38336.52,12.99188,77.642766,12.982915,77.659141,2.032,0.3,0.7932,0,20,2,6,0.09651039351050807,8,False,False,False,False,False,False,False
2026-08-07 14:54:37,9630.79,17.409433,78.570848,17.433297,78.582678,2.93,0.79,0.3521,0,14,7,4,0.07738930400942616,8,False,True,False,False,False,False,False
2026-08-09 08:48:19,250824.88,22.564546,88.373357,22.580515,88.396439,2.956,0.41,0.6785,0,8,9,6,0.03556024428877793,8,False,False,False,False,True,False,False
2026-08-06 08:43:12,30459.91,23.977138,86.756783,24.000146,86.738579,3.151,2.09,0.2538,0,8,6,3,0.052571210262499043,8,False,False,False,True,False,False,False
2026-08-14 08:51:09,11746.21,17.41792,78.516074,17.436535,78.475974,4.723,1.67,0.2152,0,8,14,4,0.07870274172170039,8,False,True,False,False,False,False,False
2026-08-25 08:50:47,7822.52,19.069315,72.898419,19.15238,72.892876,9.239,0.36,0.3913,0,8,25,1,0.11074615677816137,8,False,False,False,False,False,False,True
2026-07-31 03:39:18,74628.69,17.329317,78.453246,17.320041,78.448388,1.151,0.89,0.1204,1,3,31,4,0.07825970926408987,7,False,True,False,False,False,False,False
2026-07-28 07:52:20,13191.82,28.074508,76.982682,28.063651,76.99151,1.483,0.9,0.3465,0,7,28,1,0.13410368059404765,7,False,False,False,False,False,True,False
2026-08-01 14:44:16,40860.4,28.581936,77.265295,28.590739,77.277211,1.518,0.29,0.5697,0,14,1,5,0.1731404257875397,8,True,False,False,False,False,False,False
2026-08-13 09:57:09,7580.46,28.206723,77.001245,28.198787,77.029116,2.865,0.34,0.1238,0,9,13,3,0.15644415638448936,8,False,False,False,False,False,True,False
2026-07-30 06:34:57,29062.9,17.397543,78.545512,17.39935,78.547975,0.329,2.31,0.3617,1,6,30,3,0.07855484582523763,7,False,True,False,False,False,False,False
2026-08-19 19:55:25,13366.75,12.961863,77.52313,12.960597,77.520774,0.291,0.68,0.4632,0,19,19,2,0.09622990582184504,8,False,False,False,False,False,False,False
2026-08-02 12:41:44,19016.57,23.908738,86.835275,23.902424,86.827387,1.064,0.94,0.4427,0,12,2,6,0.05265097235852611,8,False,False,False,True,False,False,False
2026-08-01 03:51:17,11204.73,28.6463,77.230209,28.631545,77.224634,1.726,2.03,0.1913,0,3,1,5,0.17324537414711919,8,True,False,False,False,False,False,False
2026-08-01 21:16:08,83132.33,23.981343,86.815516,23.982282,86.817337,0.212,2.07,0.3998,1,21,1,5,0.05304350375948172,8,False,False,False,True,False,False,False
2026-08-04 10:42:03,15676.15,19.081496,72.862133,19.073416,72.852869,1.322,3.21,0.1481,1,10,4,1,0.11193378287064851,8,False,False,False,False,False,False,True
2026-08-16 18:03:10,22975.81,28.124822,77.005776,28.122581,77.004941,0.262,0.93,0.0696,0,18,16,6,0.14421243722971283,8,False,False,False,False,False,True,False
2026-08-03 01:17:43,24229.92,28.568291,77.22453,28.571317,77.219763,0.573,5.68,0.5129,1,1,3,0,0.17734496818780257,8,True,False,False,False,False,False,False
2026-08-17 22:47:07,158497.98,17.384935,78.487986,17.378163,78.487801,0.752,0.81,0.1513,1,22,17,0,0.07914575924831577,8,False,True,False,False,False,False,False
2026-08-18 17:38:52,71635.03,28.618283,77.227351,28.614983,77.212749,1.469,15.26,0.4584,1,17,18,1,0.1749211741068902,8,True,False,False,False,False,False,False
2026-07-29 07:53:51,64199.38,13.002461,77.607961,13.002621,77.611709,0.406,0.67,0.3977,1,7,29,2,0.09707484111772569,7,False,False,False,False,False,False,False
2026-07-31 06:39:18,4742.52,28.146016,77.046754,28.154311,77.046988,0.921,10.2,0.2639,1,6,31,4,0.15131612845196704,7,False,False,False,False,False,True,False
2026-08-14 21:08:05,13068.61,18.966604,72.83484,18.964537,72.833692,0.259,0.43,0.4012,0,21,14,4,0.10890861279438839,8,False,False,False,False,False,False,True
2026-08-14 08:25:49,99456.99,17.375928,78.438979,17.38396,78.436456,0.931,1.31,0.2364,1,8,14,4,0.07873468585482175,8,False,True,False,False,False,False,False
2026-08-24 11:14:37,7420.31,28.142354,77.066883,28.141889,77.069287,0.241,2.7,0.5282,1,11,24,0,0.1503748528962092,8,False,False,False,False,False,True,False
2026-08-11 02:57:08,29507.95,19.143547,72.905517,19.147254,72.898408,0.851,6.94,0.2235,1,2,11,1,0.11086930756073851,8,False,False,False,False,False,False,True
2026-08-01 18:47:49,8334.95,17.343252,78.504586,17.320772,78.484266,3.296,1.72,0.6577,0,18,1,5,0.0785167824720457,8,False,True,False,False,False,False,False
2026-07-31 17:09:38,9307.74,28.104184,76.94561,28.088497,76.943274,1.756,2.01,0.6552,1,17,31,4,0.13418101452925574,7,False,False,False,False,False,True,False
2026-08-11 10:41:10,170905.19,28.640429,77.270688,28.643771,77.264907,0.674,0.48,0.2108,1,10,11,1,0.17023244161110213,8,True,False,False,False,False,False,False
2026-08-04 14:22:47,59349.42,28.63841,77.228354,28.624158,77.230474,1.595,1.89,0.4312,0,14,4,1,0.17360412324169075,8,True,False,False,False,False,False,False
2026-08-23 19:30:30,79336.55,17.335632,78.506727,17.335309,78.513434,0.711,9.04,0.4461,1,19,23,6,0.07867398874988442,8,False,True,False,False,False,False,False
2026-08-06 04:17:54,63711.2,22.528435,88.475069,22.516583,88.473521,1.325,0.32,0.3111,1,4,6,3,0.034547271469559895,8,False,False,False,False,True,False,False
2026-08-11 22:14:40,23081.41,17.299784,78.604857,17.290076,78.591021,1.82,5.44,0.1164,0,22,11,1,0.07614819175644953,8,False,True,False,False,False,False,False
2026-08-02 14:50:08,12572.2,32.708437,74.879001,32.700281,74.868493,1.335,1.53,0.5142,0,14,2,6,0.050277871544601276,8,False,False,True,False,False,False,False
2026-08-19 12:47:27,17286.84,17.351604,78.398226,17.35944,78.397172,0.877,0.21,0.195,0,12,19,2,0.07776899337627885,8,False,True,False,False,False,False,False
2026-08-21 08:48:35,21785.3,17.299301,78.474467,17.302898,78.470689,0.565,2.88,0.2249,1,8,21,4,0.0780692807623628,8,False,True,False,False,False,False,False
2026-08-19 19:42:59,189835.78,28.6314,77.194344,28.649952,77.157383,4.148,1.05,0.3158,0,19,19,2,0.17254720251275846,8,True,False,False,False,False,False,False
2026-08-14 07:39:32,6185.78,28.095725,77.007451,28.105426,77.00574,1.09,1.36,0.0295,0,7,14,4,0.14165162619796406,8,False,False,False,False,False,True,False
2026-08-09 21:57:26,14632.09,17.408255,78.520228,17.401455,78.524772,0.895,0.57,0.0888,0,21,9,6,0.07889462181112118,8,False,True,False,False,False,False,False
2026-08-16 15:44:44,9855.06,22.587356,88.379434,22.579676,88.366751,1.554,4.23,0.4872,0,15,16,6,0.035646521843779914,8,False,False,False,False,True,False,False
2026-07-29 14:22:27,86015.73,28.646698,77.239305,28.622422,77.23202,2.787,10.67,0.6086,1,14,29,2,0.1736727934924249,7,True,False,False,False,False,False,False
2026-08-12 09:38:01,206729.63,12.958867,77.632932,12.94893,77.628587,1.199,3.93,0.5077,1,9,12,2,0.09701440585501547,8,False,False,False,False,False,False,False
2026-08-05 16:01:44,37784.91,28.613511,77.23524,28.622131,77.221748,1.626,2.57,0.372,0,16,5,2,0.1740930820334608,8,True,False,False,False,False,False,False
2026-08-16 04:05:15,41361.98,28.099249,77.062756,28.099508,77.067704,0.485,0.86,0.0725,1,4,16,6,0.1436554639038253,8,False,False,False,False,False,True,False
2026-07-28 00:22:55,29746.09,28.144677,77.086658,28.044673,77.050296,11.657,4.61,0.4488,0,0,28,1,0.1338765719931449,7,False,False,False,False,False,True,False
2026-08-14 22:05:53,43530.93,28.135163,76.99237,28.140351,77.002561,1.152,5.36,0.4606,1,22,14,4,0.1466686106571692,8,False,False,False,False,False,True,False
2026-08-03 01:40:22,62973.59,17.404534,78.491001,17.407239,78.496833,0.687,0.67,0.2888,1,1,3,0,0.07905762732133462,8,False,True,False,False,False,False,False
2026-08-24 07:08:35,42967.73,28.559938,77.180764,28.55713,77.18816,0.785,8.54,0.7164,1,7,24,0,0.17882954700983664,8,True,False,False,False,False,False,False
2026-08-13 19:02:36,46570.28,19.155873,72.888672,19.150568,72.868457,2.2,1.55,0.4164,0,19,13,3,0.11083405548039527,8,False,False,False,False,False,False,True
2026-08-15 19:14:05,63130.28,32.707715,74.868288,32.692337,74.870289,1.717,0.78,0.5422,0,19,15,5,0.05022676053439771,8,False,False,True,False,False,False,False
2026-08-26 08:39:59,3804.33,12.959715,77.592091,12.932727,77.609806,3.556,6.55,0.6103,1,8,26,2,0.0969988596305723,8,False,False,False,False,False,False,False
2026-08-24 22:24:01,26962.7,32.793518,74.799081,32.790334,74.789108,0.995,1.15,0.2295,0,22,24,0,0.049492046575036364,8,False,False,True,False,False,False,False
2026-08-06 13:45:56,37636.51,12.975443,77.561641,12.97367,77.561567,0.197,3.45,0.6657,1,13,6,3,0.09709796037755036,8,False,False,False,False,False,False,False
2026-08-06 23:47:48,42521.41,19.061069,72.873136,19.072419,72.892798,2.417,0.41,0.4318,0,23,6,3,0.11202547726574354,8,False,False,False,False,False,False,True
2026-08-07 18:42:49,22292.94,13.000644,77.570626,13.009037,77.603218,3.646,2.0,0.1042,0,18,7,4,0.09702806099109394,8,False,False,False,False,False,False,False
2026-08-17 08:35:46,32106.91,23.92221,86.759656,23.912535,86.756535,1.12,1.94,0.5327,1,8,17,0,0.05264478316282983,8,False,False,False,True,False,False,False
2026-08-12 22:57:56,12186.73,19.008239,72.867595,18.978505,72.89989,4.731,1.37,0.8273,0,22,12,2,0.10986891092312542,8,False,False,False,False,False,False,True
2026-07-31 16:42:48,3818.72,12.942322,77.694706,12.942652,77.692414,0.251,1.33,0.595,0,16,31,4,0.09536693073309885,7,False,False,False,False,False,False,False
2026-08-04 15:52:37,79336.28,28.684287,77.208609,28.70378,77.223908,2.627,2.3,0.3484,0,15,4,1,0.1660315759323963,8,True,False,False,False,False,False,False
2026-08-07 13:43:15,7724.8,28.578871,77.164513,28.586874,77.160184,0.983,1.86,0.4776,0,13,7,4,0.17746675381954874,8,True,False,False,False,False,False,False
2026-08-12 18:10:04,22550.23,17.370747,78.531793,17.3635,78.536597,0.952,3.61,0.5561,1,18,12,2,0.07871446377835127,8,False,True,False,False,False,False,False
2026-08-22 11:11:00,11801.21,32.733475,74.790648,32.719496,74.785592,1.622,2.41,0.452,0,11,22,5,0.04985320332690949,8,False,False,True,False,False,False,False
2026-08-26 01:10:24,154154.44,22.595431,88.386431,22.59864,88.380144,0.736,1.23,0.4667,1,1,26,2,0.03558206628759436,8,False,False,False,False,True,False,False
2026-08-23 06:35:44,24646.52,17.399642,78.455709,17.388969,78.510798,5.954,0.84,0.1438,0,6,23,6,0.079067292301592,8,False,True,False,False,False,False,False
2026-08-22 19:39:03,19120.15,32.690244,74.925865,32.710084,74.9544,3.458,1.45,0.2504,0,19,22,5,0.04938258469457424,8,False,False,True,False,False,False,False
2026-08-01 22:25:20,61245.92,17.447422,78.545501,17.433737,78.56292,2.39,5.51,0.4716,0,22,1,5,0.0778986409728132,8,False,True,False,False,False,False,False
2026-07-29 20:18:45,288405.16,23.958163,86.81914,23.956225,86.827953,0.919,2.56,0.1026,1,20,29,2,0.05302755881338934,7,False,False,False,True,False,False,False
2026-08-07 15:38:51,42035.03,13.018714,77.637716,13.022366,77.624234,1.513,3.76,0.5608,0,15,7,4,0.0966502707116995,8,False,False,False,False,False,False,False
2026-07-29 03:14:39,17762.39,17.338868,78.469523,17.337638,78.46724,0.278,3.97,0.7626,1,3,29,2,0.07874179004263418,7,False,True,False,False,False,False,False
2026-07-29 03:34:17,57887.3,22.590838,88.440797,22.582987,88.459854,2.139,5.72,0.2772,0,3,29,2,0.034964146422919354,7,False,False,False,False,True,False,False
2026-07-28 10:54:18,4769.77,28.637779,77.281226,28.650145,77.281556,1.373,0.58,0.2006,0,10,28,1,0.168564859707445,7,True,False,False,False,False,False,False
2026-08-12 01:33:39,28312.88,12.940414,77.589308,12.941931,77.587614,0.249,1.52,0.1643,0,1,12,2,0.09714634589436846,8,False,False,False,False,False,False,False
2026-07-28 17:58:22,241193.17,32.755585,74.824486,32.747476,74.819963,0.994,8.44,0.3364,1,17,28,1,0.050176028106805,7,False,False,True,False,False,False,False
2026-08-08 03:02:56,32000.99,19.019511,72.795592,19.021383,72.784278,1.205,5.23,0.0804,1,3,8,5,0.10948035583595228,8,False,False,False,False,False,False,True
2026-08-08 20:27:11,30289.47,28.572913,77.229791,28.57288,77.246121,1.592,1.83,0.2627,0,20,8,5,0.1760613332558639,8,True,False,False,False,False,False,False
2026-08-06 10:51:36,27520.88,17.413179,78.447769,17.410137,78.448155,0.34,1.82,0.2492,0,10,6,3,0.07879825503184044,8,False,True,False,False,False,False,False
2026-08-16 20:05:28,17413.07,19.017025,72.914249,19.026373,72.910128,1.124,0.82,0.3393,0,20,16,6,0.11129833714602895,8,False,False,False,False,False,False,True
2026-08-06 06:29:53,38022.74,19.104567,72.894246,19.083174,72.900737,2.47,0.23,0.3436,0,6,6,3,0.11195202330469094,8,False,False,False,False,False,False,True
2026-08-03 18:49:28,63120.46,12.928556,77.51934,12.92895,77.517586,0.195,0.29,0.3809,1,18,3,0,0.09582162395968172,8,False,False,False,False,False,False,False
2026-08-24 15:38:12,18676.06,28.644246,77.245572,28.624323,77.235173,2.432,7.03,0.1156,0,15,24,0,0.17339138201997703,8,True,False,False,False,False,False,False
2026-08-25 16:58:50,1737.45,17.314335,78.446082,17.319827,78.397559,5.178,1.16,0.6314,0,16,25,1,0.0772346777060626,8,False,True,False,False,False,False,False
2026-08-13 07:13:01,44899.38,19.06373,72.874129,19.073008,72.888063,1.788,4.33,0.2143,0,7,13,3,0.11205240201052788,8,False,False,False,False,False,False,True
2026-08-04 03:44:46,281092.39,17.406058,78.527382,17.41107,78.523875,0.669,2.42,0.1515,1,3,4,1,0.07883891845172918,8,False,True,False,False,False,False,False
2026-08-16 18:54:40,17785.03,28.689102,77.287604,28.716078,77.296333,3.113,2.37,0.1485,0,18,16,6,0.16066409265806883,8,True,False,False,False,False,False,False
2026-08-19 05:01:35,5333.27,28.582463,77.254937,28.559926,77.228259,3.608,0.41,0.203,0,5,19,2,0.17751498194356202,8,True,False,False,False,False,False,False
2026-08-19 10:42:29,56678.73,28.5412,77.225108,28.538671,77.22614,0.298,0.79,0.2255,1,10,19,2,0.1783599177408825,8,True,False,False,False,False,False,False
2026-08-24 09:09:54,183178.34,19.03,72.851148,19.03238,72.850921,0.265,0.31,0.107,1,9,24,0,0.11148647204955191,8,False,False,False,False,False,False,True
2026-08-22 04:21:13,48161.29,28.131164,77.031796,28.14954,77.008737,3.042,0.86,0.5782,0,4,22,5,0.14841575285248215,8,False,False,False,False,False,True,False
2026-08-21 07:19:49,179363.56,13.049558,77.633903,13.057107,77.627464,1.09,4.98,0.2847,1,7,21,4,0.09569968523880372,8,False,False,False,False,False,False,False
2026-08-21 19:35:24,64410.72,28.079722,76.989213,28.078087,76.975792,1.327,0.32,0.5277,1,19,21,4,0.13530017468999492,8,False,False,False,False,False,True,False
2026-07-27 14:38:26,58544.13,13.009878,77.558821,13.007597,77.557078,0.316,2.1,0.3134,1,14,27,0,0.0967783019217771,7,False,False,False,False,False,False,False
2026-08-05 17:30:50,15217.47,32.730122,74.822403,32.7342,74.782705,3.734,2.06,0.5741,0,17,5,2,0.049808307677260216,8,False,False,True,False,False,False,False
2026-08-04 05:03:32,36825.56,23.980656,86.796916,23.941672,86.78926,4.396,9.6,0.2966,0,5,4,1,0.05305221869929654,8,False,False,False,True,False,False,False
2026-08-17 14:33:41,26045.02,28.097273,77.021703,28.137256,77.080689,7.284,0.3,0.1714,0,14,17,0,0.1500119148243871,8,False,False,False,False,False,True,False
2026-08-13 00:02:10,25081.62,32.683479,74.853768,32.689509,74.852093,0.687,1.23,0.5573,0,0,13,3,0.05022441789961974,8,False,False,True,False,False,False,False
2026-08-02 11:32:04,20348.21,28.665534,77.216424,28.672929,77.23124,1.66,3.15,0.3548,0,11,2,6,0.16918348211022238,8,True,False,False,False,False,False,False
2026-08-02 20:27:36,34481.38,12.953563,77.544446,12.953623,77.543405,0.113,1.05,0.5823,1,20,2,6,0.09674188964836306,8,False,False,False,False,False,False,False
2026-08-25 07:39:25,6464.11,28.582813,77.194503,28.594699,77.236368,4.289,3.03,0.4192,0,7,25,1,0.17537428909270958,8,True,False,False,False,False,False,False
2026-08-05 13:02:42,65702.37,19.083763,72.877549,19.086476,72.874532,0.437,1.23,0.7955,1,13,5,2,0.11205072566889043,8,False,False,False,False,False,False,True
2026-08-08 01:18:15,10244.34,12.966436,77.577555,12.986664,77.569059,2.426,1.07,0.4077,0,1,8,5,0.0971385473503047,8,False,False,False,False,False,False,False
2026-08-09 21:29:57,20428.81,17.467038,78.484803,17.481151,78.505092,2.659,0.34,0.3816,0,21,9,6,0.07764939854486849,8,False,True,False,False,False,False,False
2026-08-16 02:13:51,38700.81,17.389039,78.43731,17.371171,78.457035,2.881,14.4,0.2329,0,2,16,6,0.07897351356360907,8,False,True,False,False,False,False,False
2026-08-12 19:30:30,9701.15,19.076279,72.843778,19.087673,72.837347,1.433,0.25,0.1837,0,19,12,2,0.11167938128771683,8,False,False,False,False,False,False,True
2026-08-01 13:33:01,3092.98,28.147283,76.924967,28.141861,76.927607,0.655,0.95,0.128,0,13,1,5,0.140199016190283,8,False,False,False,False,False,True,False
2026-08-10 02:27:34,17652.78,28.615481,77.17883,28.61906,77.165753,1.335,0.44,0.2892,0,2,10,0,0.17526047787736793,8,True,False,False,False,False,False,False
2026-08-14 10:49:07,5573.58,23.988757,86.839152,23.991814,86.840842,0.38,5.18,0.261,1,10,14,4,0.05285309826357504,8,False,False,False,True,False,False,False
2026-08-19 11:58:19,58896.8,28.628039,77.187552,28.604857,77.247143,6.351,2.29,0.0998,0,11,19,2,0.1741949562718141,8,True,False,False,False,False,False,False
2026-08-04 00:55:05,7563.93,19.115452,72.900283,19.108583,72.848874,5.445,6.28,0.2586,0,0,4,1,0.11165516586781395,8,False,False,False,False,False,False,True
2026-08-18 20:46:19,137815.5,24.0054,86.772966,24.000184,86.76993,0.656,0.48,0.4789,1,20,18,1,0.05287206353161224,8,False,False,False,True,False,False,False
2026-08-19 09:20:52,26732.3,19.041186,72.96994,19.06548,72.947086,3.609,1.5,0.6255,0,9,19,2,0.11099723133959746,8,False,False,False,False,False,False,True
2026-08-02 09:52:22,28712.61,32.682976,74.875319,32.676864,74.864194,1.241,1.9,0.2495,0,9,2,6,0.05011344227944054,8,False,False,True,False,False,False,False
2026-08-20 15:41:50,3045.15,19.029709,72.983875,19.029675,72.971845,1.262,2.73,0.716,1,15,20,3,0.10966576208033753,8,False,False,False,False,False,False,True
2026-08-25 14:24:05,31550.63,28.121934,77.018909,28.133789,76.960577,5.86,1.33,0.0887,0,14,25,1,0.1423530652016661,8,False,False,False,False,False,True,False
2026-08-03 15:14:36,24632.01,22.631125,88.378499,22.634983,88.41287,3.547,5.06,0.4007,0,15,3,0,0.03519986093985011,8,False,False,False,False,True,False,False
2026-08-10 17:19:00,6444.63,23.892094,86.81741,23.893615,86.818479,0.201,1.7,0.4152,0,17,10,0,0.052573494481646284,8,False,False,False,True,False,False,False
2026-08-17 07:15:20,29613.78,28.688256,77.152409,28.68808,77.137128,1.488,2.01,0.2655,1,7,17,0,0.168222376045196,8,True,False,False,False,False,False,False
2026-08-07 08:36:13,17366.26,28.649617,77.252943,28.649036,77.258041,0.501,0.34,0.4396,0,8,7,4,0.17018491080984569,8,True,False,False,False,False,False,False
2026-08-09 15:55:16,21195.27,19.028361,72.917572,19.016967,72.922483,1.366,2.06,0.5103,1,15,9,6,0.11086390862308516,8,False,False,False,False,False,False,True
2026-08-24 03:35:28,27680.13,22.558156,88.431551,22.556014,88.430339,0.268,1.81,0.0962,0,3,24,0,0.03529321024745539,8,False,False,False,False,True,False,False
2026-08-24 05:29:22,16016.91,19.039178,72.872013,19.055699,72.899682,3.434,1.66,0.3597,0,5,24,0,0.11187952162469035,8,False,False,False,False,False,False,True
2026-08-16 20:47:14,35281.09,13.020932,77.603028,13.020183,77.599369,0.404,3.61,0.5028,1,20,16,6,0.09684938600478005,8,False,False,False,False,False,False,False
2026-08-04 00:07:00,24459.87,22.602396,88.367682,22.581721,88.368328,2.296,2.95,0.8248,1,0,4,1,0.03564310206713051,8,False,False,False,False,True,False,False
2026-08-11 04:46:44,45253.95,32.7132,74.899936,32.717834,74.888704,1.168,0.49,0.0598,1,4,11,1,0.05024659890357878,8,False,False,True,False,False,False,False
2026-08-13 13:37:49,15039.84,28.105731,76.962893,28.077556,76.905714,6.413,1.94,0.3175,0,13,13,3,0.12884031263597298,8,False,False,False,False,False,True,False
2026-08-08 23:43:47,8338.08,28.645738,77.16677,28.655433,77.161805,1.18,8.16,0.5361,1,23,8,5,0.17205587829720664,8,True,False,False,False,False,False,False
2026-08-03 22:45:24,12335.6,12.961161,77.646545,12.981538,77.638152,2.437,0.42,0.3909,0,22,3,0,0.09694576285669716,8,False,False,False,False,False,False,False
2026-08-18 15:03:46,131521.08,19.043217,72.879664,19.037878,72.864991,1.65,1.41,0.4453,0,15,18,1,0.11171209127570751,8,False,False,False,False,False,False,True
2026-07-30 13:11:23,77000.19,32.72205,74.796224,32.72902,74.796558,0.774,0.9,0.5964,1,13,30,3,0.049997930398213465,7,False,False,True,False,False,False,False
2026-08-16 02:38:19,102203.08,12.983866,77.583036,12.995423,77.586995,1.352,0.55,0.6338,1,2,16,6,0.09719068532808654,8,False,False,False,False,False,False,False
2026-08-11 06:09:28,110302.88,28.572087,77.211144,28.593494,77.174375,4.3,1.72,0.3374,0,6,11,1,0.17705506867668674,8,True,False,False,False,False,False,False
2026-08-09 21:40:40,16107.66,19.063868,72.874928,19.065075,72.872163,0.319,5.84,0.265,1,21,9,6,0.11204139127135176,8,False,False,False,False,False,False,True
2026-08-01 01:40:31,37249.47,19.073849,72.875869,19.076155,72.878742,0.395,0.4,0.346,1,1,1,5,0.11207677107973295,8,False,False,False,False,False,False,True
